age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income,treatment,expenditure
18,1,White,0,1,69086.3,0.0,0,64332.31
25,0,Hispanic,0,0,0.0,0.0,0,2378.42
18,1,White,0,0,0.0,12000.0,0,10958.48
19,0,White,1,1,64255.9,0.0,0,52543.15
31,1,White,0,0,0.0,0.0,1,3414.29
18,0,Hispanic,1,0,0.0,0.0,0,2726.98
32,0,Hispanic,1,1,104097.0,10000.0,0,78533.69
22,0,Asian,0,1,77401.0,0.0,0,60172.3
27,0,White,0,0,0.0,0.0,0,2398.4
18,1,Hispanic,0,0,0.0,10000.0,0,10652.43
30,1,Hispanic,1,1,93034.0,12000.0,0,76629.2
28,1,White,1,1,88322.5,12000.0,0,69359.55
37,1,White,1,1,107900.0,12000.0,0,90664.6
21,1,White,1,1,72158.8,0.0,0,45847.78
26,1,Hispanic,0,1,80099.0,10000.0,0,67637.88
31,0,White,0,1,98307.2,12000.0,0,82065.41
30,0,White,0,1,96278.1,0.0,0,78518.42
21,1,Asian,1,0,0.0,0.0,1,2926.06
24,1,Black,0,0,0.0,0.0,0,2491.99
18,1,Asian,0,0,0.0,0.0,0,2170.75
64,0,White,0,1,172554.1,12000.0,0,145369.55
18,0,Hispanic,1,0,0.0,0.0,0,2208.3
18,0,Hispanic,0,0,0.0,0.0,0,2083.95
18,1,White,1,0,0.0,0.0,0,2803.32
18,1,White,0,1,66751.8,0.0,0,53521.95
58,0,White,0,1,162358.6,0.0,0,141853.81
28,1,White,1,0,0.0,0.0,0,2483.97
18,1,White,1,0,0.0,1000.0,0,3342.81
24,1,White,0,1,75732.5,0.0,1,54432.45
33,0,Black,0,1,105034.0,0.0,0,80331.13
18,0,Hispanic,0,0,0.0,0.0,0,2521.66
27,0,Black,0,1,88587.6,0.0,0,70300.15
25,1,White,0,1,77400.3,0.0,1,49018.07
29,0,Hispanic,0,1,97530.1,0.0,1,75935.46
64,0,Black,1,1,168635.4,0.0,0,141866.51
18,1,Other,0,0,0.0,10000.0,0,10343.61
32,1,White,0,0,0.0,0.0,0,2522.9
36,0,White,0,1,112116.3,1000.0,1,101803.72
68,1,Asian,0,1,199147.5,12000.0,0,166785.04
18,0,White,0,1,61868.2,0.0,0,49522.18
55,1,Asian,1,1,161929.6,0.0,0,125526.64
18,1,White,0,0,0.0,1000.0,1,4009.9
18,1,Asian,0,1,66865.2,0.0,0,57645.3
70,0,Hispanic,0,0,0.0,0.0,1,3174.48
33,0,White,0,1,103756.4,0.0,1,88446.97
27,1,White,0,1,85429.2,10000.0,0,76392.88
34,0,Asian,0,0,0.0,0.0,0,2343.12
70,1,Asian,0,1,197263.1,5000.0,0,162575.48
18,1,White,0,0,0.0,0.0,0,2527.77
31,1,Hispanic,1,1,96794.7,12000.0,0,78341.97
58,0,White,0,1,158201.8,0.0,0,145378.45
24,1,Black,0,0,0.0,0.0,0,2616.11
29,1,White,0,0,0.0,10000.0,0,10879.54
18,0,Black,1,0,0.0,12000.0,0,16150.74
27,1,Hispanic,1,0,0.0,12000.0,0,15947.73
18,0,Black,0,0,0.0,10000.0,0,12687.65
18,1,Other,0,0,0.0,10000.0,0,9850.78
46,0,White,0,1,134249.3,5000.0,0,108880.1
18,1,White,0,0,0.0,0.0,0,2652.91
45,0,Asian,0,1,137724.7,10000.0,0,103128.42
65,0,Black,0,1,176011.1,0.0,1,134038.28
18,1,Hispanic,0,0,0.0,10000.0,0,12569.32
18,1,Hispanic,0,0,0.0,10000.0,0,11759.23
56,1,Hispanic,0,1,167865.4,0.0,0,117038.07
24,1,White,0,0,0.0,0.0,1,2727.45
40,0,Asian,1,1,114816.3,0.0,0,84743.68
18,1,Hispanic,1,0,0.0,10000.0,0,11568.93
32,1,White,0,1,103403.3,12000.0,0,79812.88
35,1,White,0,1,100493.4,10000.0,0,83191.03
18,1,White,0,0,0.0,0.0,1,3049.72
50,1,Asian,1,1,143609.7,0.0,0,121972.0
34,0,Black,0,0,0.0,0.0,1,3277.09
18,1,Black,0,1,71542.3,12000.0,0,60790.68
23,1,Hispanic,0,0,0.0,0.0,0,2538.41
26,1,Other,1,1,83979.9,0.0,0,63454.98
18,0,White,0,1,62390.2,12000.0,1,48620.43
70,1,Hispanic,0,1,189480.0,0.0,0,147237.72
18,0,Asian,1,1,58099.5,1000.0,0,44367.03
18,1,White,0,0,0.0,5000.0,0,5314.0
18,1,White,0,0,0.0,12000.0,0,8579.98
34,1,Hispanic,0,0,0.0,10000.0,0,8924.44
28,1,Black,0,0,0.0,0.0,0,2218.27
21,0,White,0,1,67970.7,0.0,1,58185.75
23,1,Hispanic,0,1,76956.1,12000.0,0,69901.35
21,0,White,0,0,0.0,0.0,0,2149.93
18,1,Black,1,0,0.0,12000.0,0,12291.42
23,0,Asian,0,1,76173.9,0.0,0,58746.47
49,0,White,1,1,137526.6,12000.0,0,111412.69
18,1,White,1,0,0.0,0.0,0,2623.86
31,0,Hispanic,0,0,0.0,12000.0,1,12771.13
18,1,Black,0,0,0.0,10000.0,0,10388.93
34,1,White,1,0,0.0,10000.0,1,9735.75
22,0,Hispanic,1,0,0.0,10000.0,0,14544.71
35,1,Black,0,1,91257.0,0.0,0,62237.32
46,0,Hispanic,0,0,0.0,12000.0,0,12092.44
22,0,White,1,0,0.0,0.0,0,2215.48
26,0,White,0,1,84885.2,10000.0,0,65909.63
70,0,Hispanic,1,1,191144.7,0.0,0,149182.86
18,1,Black,1,0,0.0,0.0,0,2454.07
28,1,White,0,0,0.0,10000.0,1,10548.69
56,0,Black,0,1,156511.9,0.0,0,121381.97
42,1,Hispanic,1,1,124049.9,0.0,0,98900.74
52,0,White,0,1,151755.1,5000.0,1,149098.17
18,1,White,0,0,0.0,5000.0,1,7245.41
18,1,Hispanic,0,0,0.0,0.0,0,2539.79
34,0,White,1,0,0.0,0.0,0,2497.55
30,1,Other,0,1,94883.2,0.0,0,71958.14
47,1,White,1,1,137817.0,5000.0,0,102246.96
65,0,Black,0,1,180308.0,0.0,0,127095.14
33,1,White,0,1,92349.7,10000.0,0,77885.35
18,0,White,0,0,0.0,10000.0,0,12240.81
18,1,Black,1,1,65965.0,0.0,0,50375.26
18,0,Black,0,0,0.0,0.0,0,2132.72
18,1,Black,0,1,69145.3,0.0,0,54887.58
18,0,White,1,0,0.0,0.0,0,2047.94
18,1,Hispanic,0,1,61296.6,0.0,0,45323.81
45,1,Hispanic,1,1,130391.5,0.0,0,97544.84
70,1,Hispanic,0,1,204561.5,0.0,0,160288.78
38,1,Hispanic,0,1,116553.6,10000.0,1,101034.66
18,0,Black,1,0,0.0,0.0,1,3323.41
28,0,White,0,1,90536.6,0.0,0,75714.71
19,1,Hispanic,0,1,69790.8,12000.0,0,54002.66
18,1,Hispanic,0,1,64475.0,5000.0,0,48549.24
69,0,White,0,1,194086.3,0.0,1,154341.71
65,0,White,0,1,176809.3,0.0,0,131104.03
32,1,Asian,0,1,100062.7,12000.0,1,83298.26
29,1,White,0,0,0.0,0.0,0,2457.18
21,1,Other,0,1,74641.2,0.0,0,58956.31
42,0,Hispanic,1,1,114683.4,0.0,1,92871.36
63,1,Hispanic,1,1,175795.1,0.0,1,150339.15
34,1,Hispanic,0,1,101001.0,0.0,0,77180.35
18,1,White,0,1,63339.5,0.0,0,45895.97
24,0,Hispanic,1,1,72012.9,0.0,0,58540.27
70,1,Hispanic,0,1,256339.5,0.0,0,216100.23
18,1,White,0,0,0.0,0.0,1,3278.27
44,1,White,0,1,133571.7,0.0,0,112098.14
33,1,Black,1,0,0.0,12000.0,0,11979.04
29,0,White,0,0,0.0,1000.0,0,2937.53
25,1,Hispanic,0,1,85367.6,0.0,0,64621.93
60,1,Hispanic,0,1,171394.9,0.0,0,125844.58
23,1,Black,1,0,0.0,0.0,0,2708.18
70,1,Asian,0,1,251787.7,10000.0,0,205945.43
70,0,White,1,1,196267.4,10000.0,1,171764.29
18,0,Hispanic,0,1,57586.4,0.0,1,54018.7
54,1,White,1,1,155575.4,5000.0,0,116897.97
18,0,Hispanic,1,0,0.0,5000.0,1,6979.03
18,1,White,0,1,66037.1,12000.0,0,50844.88
70,0,White,0,1,192961.8,10000.0,0,165894.86
41,1,White,0,1,126680.1,1000.0,0,103052.82
49,1,Black,0,1,140046.8,10000.0,1,124805.72
36,0,Asian,0,1,111131.4,10000.0,0,95686.6
25,0,Black,1,0,0.0,10000.0,0,9511.57
60,1,White,0,1,172547.3,10000.0,0,138936.77
18,1,Hispanic,0,0,0.0,5000.0,0,6567.96
18,1,White,0,0,0.0,0.0,0,2086.85
18,0,White,0,0,0.0,0.0,1,2655.15
28,0,Asian,1,1,93591.6,12000.0,0,76213.46
18,0,White,1,1,65699.0,0.0,0,56438.76
27,1,White,1,1,87973.5,12000.0,1,71195.0
18,1,White,0,0,0.0,0.0,0,2407.47
18,0,Black,0,0,0.0,0.0,0,2322.26
18,0,White,0,0,0.0,0.0,0,2204.78
18,1,White,1,1,63490.0,0.0,0,51514.38
22,1,Hispanic,0,0,0.0,0.0,0,2458.37
29,1,White,0,0,0.0,5000.0,0,7270.95
18,0,Black,0,0,0.0,0.0,1,2909.7
25,1,Hispanic,0,0,0.0,10000.0,0,10672.56
26,1,Hispanic,1,1,92876.1,0.0,0,72059.52
50,1,Black,0,1,143893.5,10000.0,0,109431.49
28,1,White,0,0,0.0,0.0,0,2393.95
18,1,Hispanic,0,0,0.0,0.0,0,2336.17
68,0,White,1,1,192395.8,5000.0,1,147213.25
37,1,White,0,1,109773.0,0.0,0,72584.05
18,1,Black,1,0,0.0,5000.0,0,7534.24
64,0,Black,0,0,0.0,10000.0,0,13663.13
18,1,Hispanic,0,0,0.0,12000.0,0,12318.89
18,0,Hispanic,0,0,0.0,12000.0,0,12174.44
18,1,White,1,0,0.0,0.0,1,3022.71
70,1,Black,0,1,187829.4,0.0,0,149171.04
70,1,Asian,1,1,190480.6,10000.0,0,150793.26
18,0,Hispanic,1,1,58657.5,0.0,0,47613.76
18,1,Black,0,0,0.0,10000.0,0,10122.75
18,1,Black,1,0,0.0,10000.0,0,15923.33
18,0,Hispanic,0,1,60360.1,12000.0,0,50897.76
70,0,Black,0,1,198684.1,0.0,0,157666.04
48,0,Asian,1,1,137032.3,0.0,0,111273.47
18,0,White,1,1,55184.6,10000.0,1,48031.25
22,1,Hispanic,0,0,0.0,12000.0,0,17333.62
33,0,Hispanic,0,1,99180.1,12000.0,0,71934.34
23,1,White,0,0,0.0,0.0,0,2586.98
18,0,White,0,1,58765.5,10000.0,0,48608.16
18,0,Hispanic,1,0,0.0,0.0,0,2609.73
18,1,White,0,1,64754.5,12000.0,0,54777.86
18,0,Hispanic,1,0,0.0,0.0,0,2689.39
18,0,Hispanic,1,0,0.0,10000.0,0,9784.58
23,1,Black,0,1,73440.3,0.0,1,64187.19
41,1,Other,1,1,120619.4,0.0,0,95194.43
28,0,White,0,1,89550.1,5000.0,0,74265.71
27,0,Asian,0,1,81570.7,0.0,1,52423.18
18,1,Hispanic,0,1,68035.8,12000.0,0,53888.99
18,1,Black,0,0,0.0,12000.0,0,13346.73
42,1,White,0,1,124471.1,0.0,1,94636.3
29,1,White,0,0,0.0,12000.0,1,12817.72
18,1,Asian,0,0,0.0,0.0,1,3262.79
24,1,Hispanic,1,1,81378.4,0.0,0,58575.66
26,1,White,0,1,80826.3,0.0,0,73193.07
37,1,Black,0,1,118379.3,0.0,0,100652.24
28,0,Other,1,1,88761.1,0.0,0,66369.84
18,1,Hispanic,0,0,0.0,10000.0,0,10628.8
41,0,Black,0,1,120979.8,0.0,0,89745.38
18,1,Hispanic,1,0,0.0,10000.0,0,10702.82
18,0,Asian,0,0,0.0,12000.0,0,13694.66
23,1,Black,0,1,80337.0,5000.0,0,62663.23
50,0,Asian,0,1,146492.4,0.0,0,112386.6
62,1,Hispanic,1,1,172683.3,12000.0,0,139179.84
36,0,White,0,1,159360.1,5000.0,0,126878.33
21,0,Hispanic,1,0,0.0,0.0,0,2400.16
59,1,White,1,1,165745.9,1000.0,0,139522.21
51,1,White,1,1,147635.6,1000.0,0,112031.03
18,0,White,0,0,0.0,1000.0,0,3158.95
18,0,White,1,1,58655.2,1000.0,1,55309.18
18,0,Asian,0,0,0.0,12000.0,0,9943.11
18,0,White,0,0,0.0,0.0,0,2264.92
34,0,Black,1,0,0.0,0.0,0,2550.44
33,1,White,1,1,104262.0,5000.0,1,73109.92
59,1,White,1,1,177160.7,0.0,0,136411.98
29,1,White,0,1,93884.4,10000.0,0,69642.94
45,1,Black,0,1,136156.2,0.0,1,89703.49
18,1,White,0,0,0.0,10000.0,0,8350.02
18,1,White,0,1,65450.4,0.0,0,45229.04
18,0,Black,1,0,0.0,0.0,0,2642.66
25,1,White,0,0,0.0,0.0,0,2277.49
18,1,White,0,1,63919.6,10000.0,0,51553.56
18,1,Asian,0,0,0.0,10000.0,0,11841.98
37,0,Asian,0,1,160307.0,10000.0,0,115673.45
18,0,White,0,1,61789.7,0.0,0,47902.09
56,1,Black,0,1,214906.5,0.0,0,164812.17
43,1,Black,1,1,136005.0,1000.0,0,92923.07
18,1,Asian,0,0,0.0,12000.0,1,10236.12
18,1,Black,0,0,0.0,0.0,0,2687.9
67,1,Hispanic,0,1,183893.4,12000.0,1,171874.68
18,1,Other,0,0,0.0,0.0,0,2593.39
18,1,Hispanic,0,0,0.0,0.0,0,2672.62
18,0,White,1,0,0.0,1000.0,0,3512.78
60,1,White,0,1,169039.4,0.0,0,132690.42
21,1,White,0,0,0.0,0.0,0,2274.31
18,1,Black,0,0,0.0,0.0,0,2591.72
18,0,White,1,0,0.0,10000.0,0,12152.33
18,1,White,0,0,0.0,10000.0,0,8817.25
25,1,White,0,1,78158.4,12000.0,1,56769.76
30,0,White,0,1,91540.4,1000.0,0,66803.28
18,1,White,0,0,0.0,0.0,1,2399.72
41,0,White,0,1,172057.4,0.0,0,134647.77
18,1,Asian,0,0,0.0,0.0,0,2681.29
50,1,White,0,1,141646.4,10000.0,1,110975.31
25,1,White,0,1,77634.4,0.0,1,62806.57
18,0,White,0,0,0.0,10000.0,0,8293.14
24,1,Hispanic,0,0,0.0,0.0,0,2409.59
35,0,Hispanic,0,1,104386.7,0.0,0,81311.74
46,1,Hispanic,0,1,137432.4,0.0,0,106486.35
22,1,White,0,0,0.0,12000.0,0,13369.54
24,0,Hispanic,1,1,82879.3,1000.0,0,64463.32
19,1,Other,0,1,67057.5,0.0,0,49782.86
18,0,Hispanic,0,0,0.0,10000.0,0,7456.42
21,0,Hispanic,0,0,0.0,12000.0,1,10516.43
50,1,Hispanic,1,1,210222.7,10000.0,0,165517.22
30,0,Asian,0,1,91846.2,0.0,0,71624.35
26,1,Black,1,1,82129.0,5000.0,0,65411.36
32,1,White,0,1,147775.1,0.0,0,121278.56
19,0,Hispanic,0,0,0.0,12000.0,0,12850.37
31,1,White,0,0,0.0,10000.0,1,10718.97
18,0,White,0,0,0.0,0.0,0,2654.78
34,1,Asian,0,1,112301.0,1000.0,0,77668.37
18,0,Hispanic,0,1,70863.8,10000.0,0,59976.44
18,1,White,0,0,0.0,0.0,0,2173.35
33,1,White,1,1,99337.9,12000.0,0,82979.8
70,1,Black,0,1,196705.8,0.0,0,138089.86
35,0,White,1,1,110056.1,0.0,0,82726.19
24,0,Black,0,1,81105.9,0.0,0,67481.43
18,1,White,0,1,70350.6,12000.0,1,61188.71
44,0,White,0,1,127822.8,0.0,1,86999.37
35,1,White,0,1,105253.8,5000.0,0,88888.38
31,0,Asian,0,1,95055.0,12000.0,0,84866.12
18,1,White,0,0,0.0,12000.0,1,11281.3
18,1,Black,0,1,68925.3,0.0,0,53859.66
62,0,White,0,1,173919.0,0.0,0,139078.14
60,1,White,0,1,172441.3,10000.0,0,120114.27
18,0,Asian,1,0,0.0,10000.0,1,11386.06
24,1,Asian,0,0,0.0,0.0,0,2238.35
18,0,White,0,0,0.0,0.0,1,3031.48
18,1,Other,0,0,0.0,10000.0,0,12175.51
46,1,Black,0,1,131569.2,0.0,0,115147.24
42,1,Asian,0,1,129363.8,0.0,1,122999.16
18,0,Hispanic,0,0,0.0,0.0,1,3378.78
18,1,Hispanic,0,0,0.0,0.0,0,2026.37
18,1,White,0,0,0.0,0.0,0,2393.84
18,0,White,0,0,0.0,10000.0,0,12927.62
27,0,White,0,1,80258.0,10000.0,1,61035.19
18,1,Hispanic,0,0,0.0,0.0,0,2237.78
18,0,Hispanic,0,1,63061.2,10000.0,0,50386.44
18,1,White,0,0,0.0,10000.0,1,10824.15
26,1,Hispanic,0,0,0.0,5000.0,0,7613.96
20,1,White,0,0,0.0,10000.0,1,10790.03
21,1,Hispanic,0,1,73973.5,0.0,1,56527.75
30,1,White,0,0,0.0,5000.0,1,6499.05
18,0,Hispanic,0,0,0.0,10000.0,0,11054.28
24,0,White,1,0,0.0,12000.0,0,12814.94
41,0,White,1,1,119479.4,0.0,0,89407.24
26,0,White,0,1,86944.0,10000.0,0,64436.38
37,0,Asian,0,1,104073.3,12000.0,0,79816.84
18,1,Hispanic,0,0,0.0,0.0,0,2545.3
32,0,White,0,1,101556.8,0.0,0,82046.45
18,0,White,1,1,65784.7,10000.0,1,60299.11
31,0,Hispanic,0,1,97872.6,12000.0,0,80678.32
67,1,White,1,1,189797.9,0.0,0,146927.42
18,1,Asian,0,1,66571.3,10000.0,0,57922.96
18,1,White,0,1,62493.7,12000.0,0,51750.04
26,1,White,0,1,90623.1,0.0,0,78588.77
24,0,Asian,1,0,0.0,10000.0,0,14962.39
24,1,White,1,0,0.0,0.0,0,2612.9
20,1,Black,0,1,78209.7,0.0,0,65685.58
18,1,White,1,1,66159.1,0.0,0,55913.7
65,1,Black,0,0,0.0,0.0,0,2490.13
29,0,White,0,1,87014.8,12000.0,0,66818.2
44,0,White,1,1,123366.9,10000.0,0,94680.93
33,0,Black,0,1,99364.1,0.0,0,77668.68
45,0,White,0,1,128970.9,0.0,0,93253.71
18,1,White,0,1,68770.9,10000.0,0,54846.39
23,0,Other,0,1,77417.9,5000.0,0,67218.6
29,1,White,0,1,101017.2,0.0,0,75184.97
61,0,White,0,1,172064.8,10000.0,0,140910.83
18,0,Asian,1,0,0.0,12000.0,0,10597.13
18,1,Hispanic,1,1,63783.2,12000.0,0,50553.83
18,0,Black,0,0,0.0,0.0,0,2555.44
18,1,Hispanic,0,0,0.0,0.0,0,2571.22
70,1,Hispanic,0,1,194058.1,0.0,0,126702.39
18,0,White,1,1,59088.4,0.0,0,49644.01
31,1,White,0,0,0.0,0.0,1,2673.19
70,1,Other,0,1,199616.6,12000.0,0,157285.97
18,0,White,0,0,0.0,10000.0,1,11337.8
64,0,Hispanic,0,1,173425.6,10000.0,0,141902.77
35,0,Other,1,1,107652.0,0.0,0,90648.79
65,1,Other,1,1,190360.2,0.0,0,160965.57
22,1,Hispanic,1,0,0.0,1000.0,1,3241.86
42,0,Hispanic,1,1,127177.6,10000.0,0,103496.07
41,1,White,1,1,124975.1,0.0,0,97992.49
18,1,Black,0,0,0.0,0.0,0,2748.23
39,0,White,0,1,117298.8,0.0,0,94407.6
19,1,White,0,0,0.0,0.0,0,2434.18
30,0,White,0,1,142822.2,0.0,0,118718.11
38,1,White,0,1,114719.0,0.0,0,99473.4
18,1,White,0,1,61990.6,1000.0,0,47045.35
18,0,White,0,1,65791.4,0.0,0,51540.11
23,0,White,0,1,78986.7,1000.0,0,66818.39
59,1,White,0,1,167389.3,10000.0,0,124477.69
18,0,Black,0,0,0.0,0.0,0,2603.02
70,1,White,1,1,199206.8,10000.0,0,161705.11
26,0,Asian,0,0,0.0,1000.0,0,2925.74
18,0,Hispanic,0,0,0.0,0.0,0,2509.09
51,0,Black,0,1,132153.9,10000.0,0,109502.66
30,0,Black,0,1,99425.4,0.0,0,76587.08
18,1,White,1,0,0.0,0.0,0,2351.74
18,0,Other,0,1,60362.3,0.0,1,49135.26
38,0,White,1,1,114933.2,0.0,0,92352.68
42,1,White,0,1,119965.3,0.0,0,81073.19
29,0,White,0,1,91165.0,0.0,0,67695.51
25,0,Hispanic,0,0,0.0,1000.0,0,3755.52
46,1,Other,0,0,0.0,10000.0,0,13814.67
18,1,Asian,0,0,0.0,1000.0,0,3275.47
18,0,White,0,0,0.0,12000.0,1,11471.61
18,1,Asian,0,1,59460.3,0.0,0,47313.76
18,1,Black,0,1,64842.0,10000.0,0,49791.03
49,1,White,1,1,141425.1,0.0,0,117507.48
18,1,Asian,0,0,0.0,0.0,0,2534.07
18,0,Hispanic,0,1,68685.3,0.0,0,47031.44
44,1,Asian,1,0,0.0,10000.0,0,11038.41
18,0,Asian,1,0,0.0,0.0,1,2216.52
70,1,White,1,1,197794.4,10000.0,0,157896.58
18,0,Asian,1,0,0.0,10000.0,0,8977.76
40,1,White,1,1,122300.5,12000.0,0,94285.21
55,1,White,0,1,165072.0,0.0,0,141965.57
18,0,White,1,1,61067.7,10000.0,1,60567.42
18,0,White,0,0,0.0,10000.0,0,8917.84
21,1,White,0,0,0.0,0.0,0,2298.54
48,1,White,0,1,138524.5,5000.0,0,103581.61
44,0,White,0,1,123918.3,10000.0,0,101758.81
21,1,Asian,0,1,71082.1,0.0,0,53616.58
49,1,Other,0,1,189981.0,10000.0,0,157815.12
18,0,Hispanic,1,1,65118.5,0.0,1,54538.98
29,0,White,1,1,90885.8,0.0,0,62349.91
36,1,White,0,1,110319.3,10000.0,0,93891.14
18,1,White,0,0,0.0,0.0,0,2820.12
28,1,White,1,0,0.0,5000.0,0,6071.04
25,1,Hispanic,0,1,85107.6,0.0,1,67774.71
20,1,White,0,0,0.0,10000.0,0,8749.11
43,1,Black,0,1,123284.0,10000.0,0,106155.74
69,0,Black,0,1,197763.2,10000.0,1,163954.47
43,0,White,0,1,126752.4,0.0,0,102549.45
18,0,White,0,0,0.0,0.0,0,2687.96
18,1,White,0,0,0.0,0.0,0,2302.78
18,0,Asian,0,0,0.0,0.0,0,2923.92
18,1,White,0,1,64150.7,0.0,0,51880.77
39,1,White,1,1,119493.2,12000.0,1,108250.59
18,1,White,0,0,0.0,0.0,0,2362.08
30,0,Black,0,0,0.0,0.0,0,2287.69
28,1,Hispanic,0,0,0.0,10000.0,0,9722.11
18,1,White,1,0,0.0,0.0,0,2524.01
38,1,Black,0,1,120481.0,0.0,1,105856.16
35,1,White,0,1,107679.6,12000.0,1,82358.29
18,0,Hispanic,1,1,63748.1,0.0,0,50081.27
18,0,White,0,1,60152.9,10000.0,1,55446.47
37,1,White,1,1,106154.7,5000.0,1,96512.22
18,0,Black,1,0,0.0,12000.0,0,12488.72
21,0,Hispanic,0,0,0.0,0.0,0,2610.97
18,1,White,0,1,63605.7,0.0,1,51249.66
44,1,White,1,1,126425.5,10000.0,0,100079.29
24,1,White,1,1,79681.6,12000.0,0,61690.43
18,1,White,1,0,0.0,0.0,0,2754.1
18,1,White,0,0,0.0,0.0,0,2466.49
18,0,White,1,1,66564.0,1000.0,0,50709.65
63,1,Black,1,1,175361.6,0.0,0,141976.62
22,1,White,1,1,75419.3,0.0,1,70293.81
30,1,Asian,0,0,0.0,12000.0,1,12780.54
32,1,White,0,1,90574.7,12000.0,0,75652.75
31,1,Asian,0,1,96930.3,0.0,1,76431.52
35,1,Hispanic,0,1,106677.7,0.0,1,84647.03
18,1,White,1,1,66781.5,1000.0,0,54292.81
18,1,Black,0,0,0.0,0.0,0,2519.09
25,0,White,0,1,85722.2,0.0,0,62347.9
57,0,Black,0,1,219970.0,10000.0,0,172376.76
18,1,Hispanic,0,1,64088.1,0.0,0,53573.41
25,1,Hispanic,0,1,80999.3,5000.0,1,79625.5
23,1,Hispanic,0,0,0.0,0.0,0,2650.93
54,1,White,1,1,158650.8,0.0,1,119467.03
18,1,White,0,0,0.0,0.0,0,2789.51
18,0,Hispanic,0,0,0.0,1000.0,0,3717.84
18,1,White,1,0,0.0,0.0,1,3257.27
18,1,White,1,0,0.0,10000.0,0,8204.23
18,1,White,0,1,63550.6,0.0,0,41877.77
42,0,Other,0,1,118039.2,10000.0,0,97583.74
22,0,White,0,0,0.0,0.0,0,2482.95
18,0,Hispanic,0,0,0.0,0.0,0,2367.47
18,1,Other,0,0,0.0,0.0,0,2376.37
31,1,Black,0,0,0.0,0.0,0,2715.65
25,1,Other,0,0,0.0,0.0,0,2539.22
30,0,White,1,1,87069.7,10000.0,0,71010.38
25,0,Black,0,1,83410.3,10000.0,0,64279.45
18,1,Hispanic,0,0,0.0,12000.0,0,10468.25
26,1,Other,0,1,84806.2,5000.0,0,71437.26
18,1,White,0,0,0.0,12000.0,0,10735.59
18,1,White,0,0,0.0,12000.0,1,13827.5
18,1,White,1,1,70859.3,12000.0,0,58826.11
18,0,Hispanic,0,0,0.0,12000.0,0,14454.5
70,1,Black,0,0,0.0,0.0,0,2622.02
26,0,White,0,0,0.0,10000.0,0,6979.12
18,1,White,0,1,66938.4,1000.0,1,58547.44
39,1,Black,0,0,0.0,0.0,0,2214.79
45,1,White,1,1,130364.1,10000.0,0,118364.78
43,1,White,1,1,175521.3,10000.0,0,134981.87
24,0,White,1,0,0.0,10000.0,0,8562.68
31,1,Hispanic,0,1,95517.0,0.0,0,74746.93
18,1,Black,1,1,63686.0,0.0,0,51744.3
38,1,Black,0,1,110644.8,5000.0,0,97334.12
27,0,White,1,1,90020.3,0.0,0,67058.32
18,1,Hispanic,1,1,60471.9,0.0,1,45587.93
36,1,White,0,1,112305.4,12000.0,0,83915.98
18,1,Hispanic,0,0,0.0,0.0,1,3081.09
28,1,Black,1,1,86779.6,0.0,0,73711.05
34,0,Black,0,1,105972.9,10000.0,1,82280.35
52,0,Asian,1,0,0.0,0.0,0,2271.87
31,0,Black,0,0,0.0,0.0,0,2287.28
37,1,Asian,1,1,119240.4,12000.0,0,94422.64
18,0,Hispanic,0,0,0.0,12000.0,1,12858.85
54,1,Asian,0,1,152014.7,0.0,0,133401.65
42,0,Hispanic,1,1,126055.5,0.0,0,100643.13
20,0,Asian,1,0,0.0,5000.0,0,7627.08
39,1,White,0,1,126405.9,0.0,0,105069.48
18,1,Black,1,1,71240.6,0.0,0,53078.35
18,1,Hispanic,0,1,70480.7,0.0,1,57454.31
18,1,White,0,1,67454.8,0.0,0,54955.13
38,0,Asian,1,0,0.0,10000.0,0,12212.69
49,0,Black,0,1,136897.3,5000.0,0,103874.88
22,1,Black,1,0,0.0,1000.0,0,3141.98
51,1,White,0,1,206461.4,0.0,0,159758.84
25,0,Asian,0,1,73450.8,12000.0,0,65313.29
18,0,White,0,0,0.0,12000.0,0,11690.82
18,1,Black,0,0,0.0,0.0,1,2772.34
18,1,Hispanic,0,1,72100.6,12000.0,0,62516.33
29,1,Black,1,0,0.0,12000.0,1,13419.25
43,1,Hispanic,1,1,128245.9,12000.0,1,108089.88
18,1,Black,1,0,0.0,0.0,0,2612.39
28,0,Hispanic,0,0,0.0,0.0,0,2467.27
29,0,Black,0,0,0.0,0.0,0,2405.37
29,1,White,0,0,0.0,10000.0,0,14120.0
18,0,White,1,0,0.0,10000.0,1,10517.83
18,0,Asian,1,1,61660.7,0.0,0,43972.81
18,0,Black,0,0,0.0,0.0,1,2977.13
52,0,White,0,1,147620.5,10000.0,0,115518.41
67,1,White,1,1,187306.8,12000.0,0,146921.81
70,1,White,1,1,196046.2,0.0,0,161050.86
18,1,White,1,0,0.0,10000.0,0,13042.03
46,1,Black,0,1,185925.0,12000.0,0,134559.93
65,1,White,0,1,188039.2,0.0,0,153081.39
60,0,Hispanic,0,0,0.0,0.0,0,2483.11
36,1,Hispanic,1,1,104681.9,0.0,1,66957.43
18,1,White,0,1,63028.9,0.0,0,53847.25
18,0,Hispanic,1,1,62924.3,0.0,1,49296.06
32,1,White,1,0,0.0,10000.0,0,15543.01
20,0,Asian,0,0,0.0,12000.0,0,14379.51
