age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income
18,1,Hispanic,0,0,0.0,0.0
30,0,Black,1,1,82227.2,9000.0
37,0,Black,0,0,0.0,12000.0
18,0,Black,0,1,63357.7,0.0
18,1,Hispanic,0,1,58700.0,0.0
23,0,Hispanic,1,1,66604.9,0.0
39,1,White,1,1,108211.3,12000.0
31,1,Other,0,0,0.0,0.0
18,0,White,0,1,56029.2,12000.0
20,1,Hispanic,0,0,0.0,0.0
43,1,Hispanic,0,1,126030.7,1000.0
58,0,Hispanic,0,0,0.0,0.0
18,0,Asian,0,0,0.0,0.0
18,0,Black,0,1,58538.4,0.0
20,1,White,0,0,0.0,0.0
60,0,White,0,1,168013.0,1000.0
18,0,White,1,0,0.0,0.0
27,0,White,1,0,0.0,0.0
62,1,Black,0,1,169022.7,9000.0
53,0,Black,0,0,0.0,9000.0
28,0,White,0,1,83191.7,9000.0
48,0,Other,0,1,129709.0,0.0
18,0,Hispanic,0,1,64302.8,0.0
37,1,Asian,1,0,0.0,9000.0
31,1,Hispanic,0,1,96922.3,9000.0
18,0,White,0,1,53659.1,0.0
21,0,Black,1,1,66654.8,0.0
19,0,Asian,0,0,0.0,12000.0
18,0,White,0,0,0.0,12000.0
43,1,White,1,1,119987.5,9000.0
25,1,Asian,1,1,78480.0,9000.0
30,0,Black,0,0,0.0,0.0
18,1,Black,0,1,69904.8,0.0
25,1,White,0,1,78161.4,12000.0
27,1,White,0,0,0.0,1000.0
27,1,Black,1,0,0.0,0.0
18,0,Black,0,0,0.0,0.0
35,1,Black,0,1,105192.5,12000.0
24,0,Hispanic,1,0,0.0,0.0
33,1,Asian,0,0,0.0,0.0
59,1,White,0,1,154426.6,12000.0
18,0,Asian,0,0,0.0,0.0
19,0,Black,0,0,0.0,0.0
27,1,Black,1,1,84406.8,0.0
18,1,White,0,0,0.0,0.0
18,1,White,0,0,0.0,12000.0
33,1,White,0,1,97199.3,9000.0
18,0,Hispanic,0,1,55028.7,9000.0
19,0,Asian,1,1,66562.2,5000.0
18,0,Asian,0,1,60372.7,12000.0
18,1,Other,0,1,67211.0,0.0
18,0,Other,1,1,59773.1,1000.0
30,1,Black,0,0,0.0,12000.0
33,1,White,0,0,0.0,9000.0
31,1,Asian,0,1,84874.1,9000.0
18,0,Asian,0,1,57965.2,9000.0
31,1,Asian,0,0,0.0,0.0
18,1,Asian,0,1,62919.3,9000.0
61,1,White,0,0,0.0,9000.0
18,1,Hispanic,0,0,0.0,0.0
35,1,White,1,0,0.0,9000.0
41,1,Hispanic,1,1,113238.2,9000.0
19,0,White,1,1,64582.0,9000.0
18,1,White,1,1,55685.7,12000.0
40,1,White,0,1,118742.0,0.0
46,1,Black,0,1,127855.0,0.0
24,1,White,1,1,79266.8,0.0
52,1,Black,1,1,142829.3,12000.0
18,1,Black,0,0,0.0,9000.0
26,1,Hispanic,0,1,87521.6,0.0
18,0,White,0,1,64781.2,1000.0
18,0,Black,0,0,0.0,9000.0
47,1,White,1,0,0.0,0.0
18,1,Asian,1,0,0.0,0.0
18,0,Asian,0,1,60338.1,0.0
18,1,Hispanic,1,0,0.0,5000.0
24,1,Asian,0,0,0.0,0.0
18,1,White,0,1,63229.3,0.0
57,0,White,1,1,151086.1,0.0
39,1,White,0,1,119019.3,5000.0
41,0,Asian,1,1,121016.7,12000.0
29,1,Black,0,0,0.0,0.0
18,1,Other,0,0,0.0,0.0
25,0,White,1,0,0.0,5000.0
36,0,Hispanic,0,1,106453.4,12000.0
18,0,Black,0,1,62032.4,0.0
18,1,Hispanic,1,0,0.0,0.0
28,0,Black,0,0,0.0,12000.0
37,0,White,0,1,107753.4,0.0
18,1,Black,1,0,0.0,0.0
21,1,White,0,1,62615.1,0.0
69,1,White,0,1,183796.9,12000.0
42,1,White,0,1,119311.7,0.0
45,1,Asian,0,1,127042.2,0.0
18,1,Black,1,0,0.0,0.0
18,1,Hispanic,1,0,0.0,12000.0
18,1,White,1,0,0.0,12000.0
19,1,Hispanic,0,1,69386.2,0.0
22,0,Hispanic,0,1,88448.7,9000.0
31,1,Black,0,1,93513.7,0.0
28,0,Hispanic,0,1,86735.7,9000.0
20,0,Hispanic,0,1,67148.9,0.0
18,0,White,0,1,64065.9,9000.0
21,0,White,0,0,0.0,0.0
18,0,Asian,0,0,0.0,9000.0
18,0,White,0,1,51951.3,0.0
18,0,White,0,0,0.0,9000.0
38,0,White,1,1,111508.9,9000.0
18,1,Hispanic,0,0,0.0,12000.0
29,1,Asian,1,0,0.0,0.0
20,1,Asian,1,0,0.0,5000.0
18,0,Asian,0,0,0.0,0.0
18,1,White,0,1,61373.1,9000.0
60,0,Other,1,0,0.0,0.0
18,1,Black,1,0,0.0,12000.0
20,0,Hispanic,0,1,63551.0,0.0
18,1,Black,0,0,0.0,12000.0
28,1,Other,0,1,90811.2,0.0
18,1,Asian,0,0,0.0,0.0
18,1,Asian,0,1,57397.0,0.0
18,0,White,0,0,0.0,12000.0
38,1,Black,1,1,111499.0,9000.0
49,1,White,0,1,137069.7,1000.0
22,1,Other,0,0,0.0,0.0
23,1,White,1,0,0.0,12000.0
18,0,Hispanic,0,1,59464.9,12000.0
18,1,Hispanic,0,0,0.0,0.0
33,0,Black,0,1,97028.0,12000.0
27,1,White,0,1,82170.6,9000.0
18,0,Other,0,1,56276.6,0.0
20,1,Black,1,0,0.0,9000.0
68,1,Asian,0,1,184306.3,0.0
28,1,Black,0,0,0.0,0.0
18,1,Black,0,0,0.0,0.0
70,1,Hispanic,0,1,187510.4,12000.0
18,1,White,0,0,0.0,0.0
20,0,Black,0,1,62811.4,0.0
22,1,White,0,0,0.0,5000.0
64,1,Asian,0,1,175465.9,9000.0
53,1,Hispanic,1,1,207036.8,0.0
18,1,White,0,1,64662.0,0.0
70,1,Asian,0,0,0.0,12000.0
28,0,Hispanic,1,1,90010.0,0.0
18,1,White,0,1,61843.0,9000.0
62,1,Other,0,1,169168.5,0.0
41,0,White,0,1,116819.5,0.0
59,1,Hispanic,0,1,158748.4,12000.0
24,1,Black,1,0,0.0,12000.0
18,0,Hispanic,1,1,58220.0,0.0
36,1,White,0,1,108128.1,0.0
44,0,Black,0,1,120947.9,0.0
49,1,Black,1,1,132529.1,12000.0
18,0,Other,1,1,62650.5,12000.0
20,1,Other,0,0,0.0,0.0
28,1,White,0,1,87040.6,12000.0
18,0,White,0,1,57979.4,0.0
49,1,White,0,1,139990.7,0.0
26,1,Hispanic,0,1,86691.7,0.0
18,0,Asian,0,1,62309.7,1000.0
43,0,Hispanic,0,1,119720.3,12000.0
18,0,Hispanic,1,1,62197.7,0.0
18,1,Black,0,0,0.0,9000.0
35,1,Hispanic,1,0,0.0,12000.0
53,1,White,1,1,146094.0,0.0
40,0,Hispanic,1,0,0.0,12000.0
18,1,White,0,1,55590.5,0.0
39,1,Hispanic,0,1,113796.1,0.0
46,1,White,1,0,0.0,0.0
20,0,Black,0,1,56487.8,0.0
18,1,Asian,1,1,60203.3,0.0
22,1,Hispanic,0,0,0.0,5000.0
18,1,White,0,0,0.0,12000.0
23,0,Hispanic,0,0,0.0,9000.0
18,1,Asian,1,0,0.0,0.0
43,1,White,1,1,124504.1,0.0
24,1,Asian,0,1,77047.4,0.0
18,0,White,1,1,63174.2,9000.0
18,0,White,0,1,61189.3,0.0
18,1,Asian,1,1,64606.2,0.0
21,0,White,1,1,68889.6,0.0
18,0,Asian,0,0,0.0,0.0
20,1,Hispanic,0,1,68624.1,0.0
37,1,Hispanic,0,1,107661.7,9000.0
34,1,Hispanic,0,1,106668.1,0.0
23,1,Other,0,1,71062.5,5000.0
70,1,Black,0,0,0.0,0.0
32,0,White,1,0,0.0,0.0
25,0,White,0,0,0.0,0.0
18,1,Hispanic,0,0,0.0,0.0
46,1,Asian,0,1,128390.1,0.0
56,1,Black,0,1,151691.5,0.0
24,1,Asian,0,0,0.0,0.0
31,0,Black,0,0,0.0,0.0
18,1,Hispanic,0,0,0.0,0.0
18,1,Hispanic,0,1,56560.0,0.0
35,0,Black,0,1,95672.9,9000.0
26,1,White,0,0,0.0,12000.0
25,0,White,0,1,75133.3,1000.0
22,0,Black,0,0,0.0,9000.0
30,1,Black,1,0,0.0,0.0
59,0,Asian,0,1,160876.1,0.0
32,0,White,1,1,94240.7,0.0
18,0,Black,0,0,0.0,1000.0
27,1,White,0,0,0.0,9000.0
18,0,White,0,0,0.0,0.0
35,0,Hispanic,0,1,104116.3,12000.0
21,0,Hispanic,0,1,67515.7,9000.0
46,1,Black,0,1,128546.0,0.0
55,1,White,0,1,152347.6,0.0
29,1,Asian,0,1,79886.9,1000.0
24,0,White,0,0,0.0,0.0
19,0,White,0,1,58597.6,12000.0
28,1,Asian,0,0,0.0,0.0
30,1,Black,0,1,91265.5,9000.0
20,1,White,1,1,67637.7,0.0
49,1,Hispanic,0,1,136962.3,0.0
18,0,White,0,0,0.0,12000.0
27,1,Hispanic,0,1,87946.9,5000.0
32,1,Hispanic,1,1,98034.3,0.0
38,1,Other,1,0,0.0,0.0
18,1,White,0,0,0.0,0.0
46,1,Other,0,1,132667.0,0.0
56,1,Hispanic,1,1,154967.4,0.0
24,1,White,0,1,70050.2,0.0
30,0,Asian,1,0,0.0,9000.0
22,0,Other,0,0,0.0,12000.0
26,1,White,0,1,78569.2,12000.0
45,1,Hispanic,0,1,133974.6,12000.0
22,0,White,0,0,0.0,0.0
42,0,Asian,0,1,120221.7,0.0
18,1,Black,0,0,0.0,0.0
19,1,Hispanic,0,1,74931.1,1000.0
18,1,Hispanic,0,0,0.0,0.0
18,0,Black,0,0,0.0,12000.0
26,1,Hispanic,1,1,86081.0,9000.0
35,1,White,1,0,0.0,0.0
22,1,Hispanic,0,1,72086.0,0.0
39,1,Other,0,1,110766.6,5000.0
28,0,White,1,1,79633.1,12000.0
18,1,Hispanic,0,0,0.0,0.0
18,1,White,0,0,0.0,9000.0
43,0,White,0,1,127258.8,12000.0
27,1,White,0,1,88292.8,0.0
18,1,Asian,0,0,0.0,0.0
18,1,White,0,0,0.0,1000.0
18,1,Black,0,1,58902.7,0.0
22,0,White,0,1,73176.6,0.0
44,0,White,1,0,0.0,0.0
41,0,Hispanic,1,0,0.0,5000.0
18,1,Black,0,1,63001.4,0.0
18,0,White,0,0,0.0,0.0
36,1,Black,0,1,110625.3,0.0
23,0,Hispanic,1,0,0.0,9000.0
18,0,Hispanic,0,1,59385.8,9000.0
37,1,Asian,0,1,105237.8,12000.0
18,0,White,0,1,67286.0,9000.0
70,0,Hispanic,0,1,192645.9,0.0
18,0,White,0,0,0.0,12000.0
29,1,Other,0,0,0.0,1000.0
48,0,White,0,1,134132.0,9000.0
18,0,Hispanic,0,0,0.0,0.0
55,1,Hispanic,1,1,147537.0,12000.0
69,1,Black,1,1,180158.6,12000.0
29,0,Black,0,1,87608.6,12000.0
29,0,Asian,0,1,90240.6,9000.0
18,1,Black,0,0,0.0,0.0
70,0,Other,0,1,188819.6,9000.0
48,0,Other,1,1,132559.7,12000.0
18,1,Hispanic,0,1,64301.5,12000.0
18,1,White,0,1,59209.9,0.0
70,1,Asian,0,1,238884.4,0.0
67,1,Black,0,1,181486.1,9000.0
70,0,Black,0,1,188165.3,12000.0
49,0,Asian,0,0,0.0,9000.0
18,0,White,1,0,0.0,9000.0
19,1,White,0,1,60176.4,0.0
45,1,White,0,0,0.0,0.0
56,0,Black,1,1,144740.8,9000.0
43,0,White,0,1,124512.0,9000.0
18,0,Hispanic,0,0,0.0,5000.0
18,0,Hispanic,0,1,59194.2,12000.0
49,1,White,0,1,136435.8,0.0
30,0,White,1,1,91940.6,0.0
28,0,Other,0,1,85404.9,5000.0
51,1,Hispanic,0,1,142887.4,12000.0
18,0,White,0,1,72524.8,12000.0
32,0,Hispanic,0,1,99450.9,0.0
66,0,Hispanic,0,1,165728.6,0.0
18,0,Hispanic,1,1,61886.1,0.0
18,1,Asian,1,1,66959.6,12000.0
19,1,Asian,1,1,65061.8,12000.0
27,1,Hispanic,1,0,0.0,0.0
18,1,Black,1,1,61457.0,9000.0
34,1,Hispanic,0,0,0.0,12000.0
18,0,Black,0,1,56888.9,0.0
18,1,White,0,1,61606.6,9000.0
48,1,White,0,1,143769.5,9000.0
19,1,Hispanic,1,1,62245.8,9000.0
48,0,Asian,1,0,0.0,9000.0
18,1,Hispanic,0,0,0.0,0.0
25,0,White,0,1,83427.5,9000.0
19,0,Hispanic,0,0,0.0,0.0
34,0,Asian,0,0,0.0,0.0
41,1,White,0,1,118507.5,12000.0
31,0,Hispanic,0,0,0.0,0.0
25,1,Black,0,1,81407.7,9000.0
43,1,Asian,1,1,118892.3,0.0
56,1,White,0,1,155705.0,9000.0
20,1,White,0,0,0.0,0.0
18,1,Asian,0,1,67284.3,12000.0
20,0,Black,1,0,0.0,1000.0
24,1,White,1,0,0.0,9000.0
18,0,White,0,0,0.0,1000.0
54,0,Asian,0,1,141101.6,9000.0
18,1,White,0,0,0.0,0.0
23,1,Asian,0,1,75829.6,1000.0
35,1,Hispanic,0,1,95887.7,0.0
20,1,White,1,1,74794.4,12000.0
18,0,Hispanic,1,0,0.0,0.0
18,0,White,0,0,0.0,12000.0
26,0,White,0,0,0.0,0.0
18,1,White,1,0,0.0,0.0
18,1,White,0,1,58188.5,9000.0
50,1,White,0,1,138044.8,0.0
19,0,Asian,0,0,0.0,0.0
55,1,Asian,0,1,133794.7,0.0
59,1,Hispanic,0,1,159033.2,12000.0
18,0,Black,1,0,0.0,12000.0
46,1,White,0,1,125690.2,9000.0
26,0,White,0,1,77479.9,0.0
41,1,White,1,1,113884.5,0.0
41,0,Black,1,1,119745.6,12000.0
41,0,Hispanic,0,1,119077.7,0.0
18,1,Other,0,1,62165.4,9000.0
42,0,Black,0,0,0.0,0.0
19,1,Black,0,0,0.0,0.0
29,0,White,1,1,85591.5,0.0
70,1,White,0,1,243603.4,9000.0
26,1,White,1,1,84795.6,0.0
42,0,Asian,0,1,114874.1,0.0
23,1,Black,1,1,74477.9,0.0
29,1,White,0,1,85773.4,12000.0
53,1,Black,0,1,141715.6,9000.0
29,0,White,0,1,83168.9,0.0
18,1,White,0,1,56692.5,0.0
70,0,Black,0,1,187562.8,0.0
33,0,Asian,0,1,97427.1,0.0
46,1,White,0,1,123138.4,12000.0
18,1,White,0,0,0.0,0.0
39,0,White,1,1,111600.2,0.0
70,1,Other,0,1,188629.2,0.0
37,0,Black,0,0,0.0,0.0
70,1,White,0,1,184989.1,0.0
18,0,Hispanic,0,0,0.0,0.0
18,0,Hispanic,1,1,60889.4,0.0
62,1,Asian,0,1,163908.7,0.0
70,0,Asian,1,1,186581.2,9000.0
18,0,White,1,1,53930.2,12000.0
32,0,Black,0,0,0.0,12000.0
18,0,White,0,0,0.0,1000.0
35,1,Hispanic,1,0,0.0,12000.0
34,0,Asian,0,0,0.0,0.0
41,0,White,0,1,112025.7,9000.0
37,1,Black,1,1,110388.6,0.0
18,1,Asian,1,1,66123.9,9000.0
50,0,Asian,0,1,135721.2,9000.0
18,0,Hispanic,0,0,0.0,12000.0
34,0,Other,0,1,93600.8,0.0
46,1,White,1,1,130049.9,12000.0
33,0,White,0,1,96115.9,0.0
18,1,Black,0,0,0.0,12000.0
42,1,Hispanic,0,1,117984.5,9000.0
18,1,Hispanic,0,0,0.0,0.0
31,0,White,0,1,92029.1,9000.0
39,0,White,0,0,0.0,0.0
18,1,Black,0,0,0.0,9000.0
39,1,White,1,1,108626.8,0.0
52,1,Black,0,1,142836.2,0.0
18,1,White,0,0,0.0,0.0
18,1,Asian,1,0,0.0,0.0
18,1,Hispanic,0,1,51922.6,12000.0
33,0,Asian,1,1,146477.0,0.0
18,1,White,1,1,61048.4,9000.0
41,1,Black,0,1,123350.1,5000.0
18,1,Hispanic,0,1,58302.4,0.0
21,0,Other,0,0,0.0,1000.0
33,0,Hispanic,1,1,95448.1,0.0
41,0,White,0,1,121300.4,9000.0
19,1,Hispanic,1,1,69202.7,12000.0
18,0,Hispanic,0,0,0.0,0.0
33,1,Asian,0,0,0.0,0.0
70,1,Hispanic,1,0,0.0,5000.0
18,0,Asian,0,0,0.0,12000.0
49,0,Hispanic,0,1,138061.8,12000.0
18,1,White,1,0,0.0,1000.0
26,0,Black,0,1,78044.5,0.0
25,1,White,0,1,71785.9,0.0
26,1,Hispanic,0,1,73126.4,0.0
18,1,Hispanic,0,1,57293.3,9000.0
20,0,Asian,1,0,0.0,0.0
18,0,Black,0,0,0.0,9000.0
28,0,White,0,1,79591.8,12000.0
23,1,Black,0,1,71677.8,0.0
18,1,White,1,1,68494.4,1000.0
19,1,Black,1,1,66050.7,0.0
18,1,Hispanic,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
35,1,White,0,0,0.0,9000.0
70,1,Asian,0,1,188805.6,9000.0
51,1,Asian,0,0,0.0,12000.0
18,0,Black,0,0,0.0,0.0
18,0,Black,0,0,0.0,0.0
34,1,White,0,0,0.0,0.0
66,0,Hispanic,0,1,179543.8,0.0
18,1,White,0,0,0.0,0.0
18,1,Asian,1,1,60202.2,0.0
34,0,Black,0,0,0.0,0.0
18,1,White,0,0,0.0,12000.0
18,0,Black,0,0,0.0,9000.0
23,1,Black,0,1,77221.9,12000.0
49,0,White,1,1,136514.9,0.0
18,1,Black,0,1,65479.6,1000.0
30,1,Asian,1,1,88587.8,0.0
34,1,Black,1,1,100877.9,12000.0
24,0,White,1,1,68905.1,0.0
44,0,White,0,1,125824.6,0.0
18,0,White,1,0,0.0,0.0
32,0,Hispanic,0,1,92339.5,0.0
19,1,White,1,0,0.0,1000.0
37,0,White,0,1,154381.8,12000.0
18,1,Hispanic,0,0,0.0,12000.0
62,0,Hispanic,0,1,163660.1,0.0
35,0,Black,1,1,104434.3,12000.0
18,1,Asian,0,1,60400.4,12000.0
33,1,Asian,1,1,151840.4,0.0
18,1,Hispanic,0,1,69215.9,12000.0
36,0,Black,0,1,156359.0,1000.0
27,1,Hispanic,0,1,93490.8,0.0
18,1,Black,0,1,63875.2,0.0
44,1,White,1,0,0.0,0.0
67,1,Black,1,1,179057.3,12000.0
27,0,Black,1,1,80071.6,12000.0
24,1,White,1,0,0.0,0.0
36,1,Asian,0,1,102215.3,12000.0
31,1,Asian,0,1,95615.3,9000.0
70,1,Black,0,1,240865.4,9000.0
18,1,Black,1,0,0.0,12000.0
22,0,Hispanic,1,0,0.0,0.0
56,1,Black,0,1,148476.6,0.0
18,1,Black,1,1,62317.4,12000.0
18,0,Hispanic,1,1,60264.3,0.0
45,1,White,0,1,127310.8,0.0
18,1,Hispanic,0,1,63063.8,0.0
27,1,White,0,0,0.0,9000.0
18,0,Black,1,0,0.0,12000.0
26,1,White,0,0,0.0,0.0
18,0,Black,0,0,0.0,0.0
25,1,White,1,1,72873.9,0.0
18,0,White,0,1,63122.4,0.0
26,1,Black,1,0,0.0,9000.0
18,1,Other,0,0,0.0,12000.0
46,0,White,1,0,0.0,0.0
27,1,Hispanic,1,1,87930.1,0.0
28,1,Black,0,0,0.0,12000.0
18,1,White,1,1,63741.9,12000.0
18,0,Asian,0,0,0.0,0.0
69,1,Hispanic,1,0,0.0,9000.0
33,0,White,1,1,98179.3,0.0
22,0,Black,0,0,0.0,0.0
18,0,Asian,1,1,62616.4,12000.0
23,0,White,0,0,0.0,0.0
22,1,Other,0,0,0.0,12000.0
21,0,Black,0,1,69227.3,12000.0
18,1,White,0,0,0.0,9000.0
20,0,Black,0,0,0.0,12000.0
20,1,White,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
18,0,White,1,1,63828.0,0.0
27,1,Hispanic,1,1,86874.6,1000.0
34,1,White,0,0,0.0,9000.0
32,1,White,0,0,0.0,9000.0
46,0,White,0,1,133622.7,12000.0
18,0,White,1,0,0.0,0.0
18,1,White,1,0,0.0,12000.0
49,1,White,1,1,140710.4,9000.0
62,1,White,0,1,171344.9,9000.0
18,1,Asian,1,1,59795.7,9000.0
18,1,White,1,1,61602.1,9000.0
37,1,White,0,1,104459.0,0.0
18,0,White,0,0,0.0,0.0
18,1,Black,0,1,61379.3,0.0
20,0,White,1,1,62340.2,9000.0
18,1,Black,1,0,0.0,0.0
23,0,White,0,0,0.0,0.0
18,0,Hispanic,0,0,0.0,12000.0
43,1,White,0,1,129199.2,0.0
18,1,Hispanic,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
70,0,White,1,1,183338.7,1000.0
70,0,Black,0,1,181346.5,0.0
27,0,Hispanic,1,0,0.0,0.0
24,0,White,0,1,78375.6,0.0
26,1,Hispanic,0,0,0.0,0.0
70,1,Asian,0,1,182225.5,5000.0
18,1,Asian,0,1,59474.4,0.0
18,1,Hispanic,1,1,64966.7,0.0
67,0,Hispanic,0,1,181346.2,0.0
40,1,Hispanic,0,1,157056.9,0.0
20,0,Other,0,1,65956.4,9000.0
45,1,Asian,1,1,126616.0,0.0
51,0,Hispanic,0,1,140281.6,0.0
18,1,Asian,1,1,58915.1,0.0
18,1,Black,0,0,0.0,12000.0
58,0,White,1,1,159019.4,0.0
64,0,Hispanic,0,1,176661.2,9000.0
53,1,White,0,1,202518.8,12000.0
35,1,Hispanic,0,1,100014.5,1000.0
18,1,White,0,1,62818.3,12000.0
23,1,White,0,0,0.0,0.0
42,1,Hispanic,0,1,119223.4,0.0
70,1,Asian,1,1,184286.1,12000.0
37,0,Black,0,1,104861.8,0.0
18,1,Black,0,1,57952.4,0.0
18,0,Black,0,0,0.0,12000.0
37,1,Black,0,1,112361.9,12000.0
19,0,White,0,0,0.0,9000.0
18,0,White,0,0,0.0,9000.0
32,0,Asian,0,1,91890.9,1000.0
41,1,White,0,0,0.0,0.0
59,0,Asian,0,1,157069.9,0.0
30,1,Asian,0,1,94082.6,0.0
23,1,White,0,0,0.0,9000.0
18,1,Asian,1,0,0.0,1000.0
18,1,Hispanic,0,1,61582.2,12000.0
31,1,White,0,1,92988.5,12000.0
21,0,White,1,0,0.0,0.0
38,0,Hispanic,0,1,112457.0,12000.0
18,0,Black,1,0,0.0,9000.0
38,1,White,1,1,114382.9,0.0
21,1,White,1,1,72981.1,1000.0
26,0,Hispanic,1,1,80616.8,12000.0
18,1,Hispanic,0,1,60954.3,9000.0
23,0,White,1,1,62100.5,5000.0
18,1,Asian,0,0,0.0,0.0
52,0,Asian,0,1,140159.4,12000.0
21,0,Hispanic,0,0,0.0,9000.0
39,0,Asian,1,1,117401.4,1000.0
18,1,White,1,0,0.0,12000.0
34,1,White,0,0,0.0,0.0
37,0,Hispanic,1,1,109484.4,9000.0
52,0,White,1,1,144086.2,9000.0
18,1,Hispanic,1,1,59994.4,12000.0
18,1,Asian,0,1,55757.8,9000.0
22,1,Black,0,0,0.0,9000.0
70,0,Hispanic,1,1,184319.3,0.0
18,1,Black,0,0,0.0,12000.0
18,0,Asian,0,1,60295.4,0.0
18,0,White,0,0,0.0,0.0
43,1,Black,0,1,123702.1,0.0
18,1,Hispanic,0,1,66129.6,9000.0
20,1,Black,1,1,70801.9,0.0
29,1,White,1,0,0.0,12000.0
31,0,White,0,0,0.0,12000.0
25,0,Asian,1,1,80247.3,9000.0
18,0,Hispanic,0,0,0.0,9000.0
18,0,Black,0,1,63236.4,0.0
18,1,Asian,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
44,0,White,1,1,128533.8,12000.0
44,0,Other,0,1,115948.9,0.0
26,0,White,0,1,85938.4,0.0
18,1,Asian,0,1,68075.9,12000.0
18,1,Hispanic,0,0,0.0,0.0
18,0,Black,1,1,62686.1,5000.0
47,1,Black,1,1,132803.8,5000.0
18,0,Asian,1,0,0.0,5000.0
23,1,Black,1,1,73585.0,12000.0
26,1,White,1,1,77679.6,0.0
18,1,Hispanic,0,0,0.0,0.0
18,1,Hispanic,1,0,0.0,9000.0
18,1,White,1,0,0.0,9000.0
70,1,White,1,1,189214.5,0.0
36,1,White,1,1,105038.1,12000.0
28,1,Other,0,0,0.0,0.0
18,1,White,0,0,0.0,5000.0
18,0,White,0,1,58293.4,0.0
18,1,Hispanic,0,0,0.0,12000.0
57,1,White,1,1,156333.5,12000.0
26,1,Other,0,1,77719.4,5000.0
44,1,White,1,1,120351.9,12000.0
39,0,Black,0,1,107698.4,12000.0
25,0,White,1,0,0.0,9000.0
33,1,Asian,0,1,97714.0,0.0
21,0,White,0,0,0.0,0.0
18,0,Hispanic,0,0,0.0,0.0
18,0,White,0,1,55186.7,0.0
18,1,White,0,0,0.0,0.0
21,1,Hispanic,0,1,65293.2,12000.0
43,1,Asian,0,1,122847.0,0.0
18,0,Black,0,1,54200.9,9000.0
31,0,White,0,1,90573.7,0.0
18,1,Hispanic,0,1,59909.0,9000.0
25,1,Asian,0,0,0.0,0.0
70,0,Black,0,1,186584.6,12000.0
22,0,Asian,0,1,74473.0,0.0
18,1,Hispanic,0,1,59476.0,12000.0
41,0,Hispanic,1,1,106887.0,0.0
18,1,Hispanic,1,0,0.0,0.0
32,0,White,1,1,98459.9,0.0
18,1,Black,0,0,0.0,9000.0
33,0,White,0,1,101292.9,0.0
30,1,White,0,0,0.0,0.0
18,1,Asian,1,0,0.0,0.0
18,0,Asian,0,1,61195.0,0.0
31,0,Asian,1,0,0.0,0.0
70,1,White,0,1,184174.4,12000.0
18,1,White,0,0,0.0,0.0
18,1,Hispanic,0,0,0.0,9000.0
18,0,White,0,1,66457.5,0.0
18,0,White,0,1,56381.0,12000.0
18,1,Hispanic,0,1,63039.7,9000.0
43,0,Black,0,1,113290.0,0.0
51,0,White,0,1,149609.1,0.0
18,0,Other,0,1,59192.1,9000.0
30,0,White,0,0,0.0,5000.0
18,0,Asian,0,1,61403.7,12000.0
24,1,White,0,1,79007.8,0.0
18,1,White,0,1,61219.2,0.0
50,1,Asian,0,1,146255.2,0.0
18,0,Other,0,0,0.0,0.0
63,0,White,0,0,0.0,9000.0
32,1,Other,0,0,0.0,0.0
25,1,Hispanic,1,1,77157.6,5000.0
18,1,White,0,0,0.0,9000.0
31,0,White,1,1,89892.9,0.0
36,1,White,1,0,0.0,12000.0
18,0,White,1,1,58732.1,0.0
18,1,Hispanic,0,1,61968.2,1000.0
44,1,White,1,1,123899.6,12000.0
18,1,Black,0,0,0.0,9000.0
21,1,White,0,1,68108.7,1000.0
36,0,White,0,1,99727.6,5000.0
47,1,Black,0,1,130397.0,0.0
37,1,White,0,1,109406.6,5000.0
18,0,White,0,0,0.0,0.0
24,0,Hispanic,1,0,0.0,9000.0
18,1,Asian,0,0,0.0,0.0
18,1,Asian,1,1,62879.6,12000.0
18,1,White,0,0,0.0,12000.0
18,1,White,0,1,59893.7,0.0
19,0,White,0,1,63509.2,0.0
18,1,White,0,0,0.0,9000.0
18,1,White,0,0,0.0,12000.0
59,1,Asian,1,1,162634.9,0.0
37,0,Hispanic,0,1,107912.8,5000.0
28,1,Hispanic,0,0,0.0,0.0
56,1,White,1,0,0.0,12000.0
18,1,White,0,0,0.0,0.0
70,0,Hispanic,1,1,184633.9,0.0
47,1,White,0,0,0.0,0.0
18,0,White,1,0,0.0,1000.0
26,0,Hispanic,0,1,84111.9,9000.0
18,1,White,0,0,0.0,9000.0
18,0,White,0,0,0.0,0.0
18,0,Black,0,1,66597.5,0.0
18,1,White,0,1,62766.7,12000.0
58,0,White,0,1,153871.8,0.0
40,1,White,0,0,0.0,5000.0
70,0,White,1,1,187994.7,0.0
26,0,Other,0,0,0.0,0.0
22,0,White,0,1,66402.3,5000.0
18,1,White,0,0,0.0,0.0
48,0,Asian,0,1,125698.3,0.0
18,0,Black,0,0,0.0,9000.0
18,1,White,1,1,62979.6,0.0
26,1,Black,0,0,0.0,9000.0
34,1,Asian,0,1,99012.5,9000.0
44,0,Asian,0,1,112435.8,0.0
25,0,Asian,0,0,0.0,5000.0
63,0,Asian,1,1,163543.9,0.0
